@relation 'letter_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1-weka.filters.unsupervised.attribute.Remove-R9-12'

@attribute -0.438width-0.427x-box-0.417onpix-0.4high-0.4y-box... numeric
@attribute 0.509y-bar+0.472x2ybr+0.457xegvy-0.33x-bar-0.309yegvx... numeric
@attribute -0.551y2bar+0.452x2bar-0.443xybar+0.431x-ege+0.169x2ybr... numeric
@attribute -0.496xy2br+0.416x-bar-0.394y2bar+0.317xybar-0.313x2bar... numeric
@attribute -0.619y-ege+0.455xy2br+0.358xybar+0.239y-box-0.233onpix... numeric
@attribute 0.665yegvx+0.414x-bar+0.287xybar+0.287xegvy+0.265y-bar... numeric
@attribute 0.527xy2br-0.522x2bar+0.351x-ege-0.279high-0.275y-box... numeric
@attribute 0.539x2bar+0.519xybar-0.29xegvy+0.288y-ege-0.248high... numeric
@attribute class {A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z}

@data
2.081625,3.140185,-1.445672,0.828585,-0.526731,-0.668084,0.002816,0.444826,T
-1.207131,-1.34424,0.191559,-0.302566,-1.028329,0.862955,0.441825,-0.156859,E
1.188204,3.747956,-1.362787,0.209154,-0.221852,-0.54839,0.194574,0.180709,Y
-2.415784,0.189775,0.738856,-0.347197,0.38872,-0.565679,-0.151381,-1.046707,N
0.026622,1.49858,-0.724691,-0.893255,1.403466,-0.9208,1.693565,0.13346,K
-0.069205,2.578672,-2.001257,0.206602,-0.330661,-1.525332,0.510386,-0.659051,Y
-1.649433,-3.927222,-0.448375,2.778094,2.299477,0.433769,-0.001785,0.304786,M
1.17624,1.880306,1.756528,0.176906,1.145648,0.907783,0.255093,-1.038794,V
0.823238,-0.667753,0.213727,-1.657196,0.64284,0.423308,0.048756,0.319186,G
4.581176,-2.397865,-0.452268,2.110905,1.348186,0.968918,0.608001,0.68385,J
2.822963,-1.624535,-1.322483,1.667888,1.223682,0.030313,0.301331,0.632848,J
2.397462,-0.8757,-0.499559,-1.079877,-1.973868,-0.146487,0.778858,0.782182,Z
-0.668433,0.003801,0.480605,0.463588,-1.016588,-1.302166,-1.222852,-0.039416,D
3.174528,-1.511752,-1.603979,1.911409,0.701919,-0.0554,0.514938,0.690854,J
-0.545805,-0.854964,-0.612318,-0.821258,-1.103308,-0.115598,0.292366,-0.877138,X
-2.791484,-0.507359,1.755334,1.338989,-0.900912,-0.635306,1.355751,0.004857,U
-0.680452,0.102851,0.828322,0.513742,-1.245415,-0.644249,1.610677,-0.036763,R
-0.864903,-0.996757,-0.034203,-0.331574,-0.704029,-0.627468,-0.465166,-0.38479,R
-2.988411,0.036309,0.883126,-1.271597,1.171817,-1.559643,-0.650559,-2.008108,U
-2.636965,-2.125762,0.22247,0.937403,-0.285632,-3.16382,0.827341,-1.214575,A
1.302128,-1.130698,1.028453,-0.665533,-0.462269,0.984864,-1.040272,0.036044,R
0.707333,2.107971,-0.645457,-0.76797,0.818809,-1.303771,1.044363,1.234692,U
2.942557,-1.062294,-0.056955,-0.672732,-1.013367,0.733317,0.133098,0.311646,E
-1.001106,4.066238,-0.737972,1.098066,-0.84848,-0.553207,-0.670844,0.464871,T
-3.2617,1.071102,-0.37025,0.278571,0.528007,0.314182,0.158395,-0.704963,K
-3.162766,0.751017,3.190258,-0.107803,-0.872798,3.26187,0.625155,-1.803457,Q
3.779091,-0.721523,3.190829,0.415237,0.094539,-0.553333,-0.325911,0.477461,N
-3.089672,-1.434396,1.144664,-0.072385,-0.677932,-0.330049,-0.184562,1.266224,Q
-1.927357,0.070476,0.556898,-1.485339,-0.826575,0.247476,0.118454,-0.292009,T
-0.911975,0.47022,1.263392,0.654139,-2.109202,0.783331,0.824605,-0.38328,B
-0.862202,-0.655702,2.615464,-1.676512,-0.177727,2.392828,-0.151713,-1.600962,Q
4.873795,-0.415386,0.385378,0.482704,0.071801,-0.185697,0.111007,-0.508747,I
-0.081875,-1.756411,1.415708,-1.252301,-0.597278,0.729969,-0.708718,-0.352368,Q
-1.700089,-1.596463,1.33622,-1.476844,-1.087076,1.21128,-1.13016,-0.694414,Q
-4.700085,3.739222,1.576097,0.785354,0.961011,0.369945,0.828308,-1.089716,W
2.251879,-0.687601,0.206213,-1.250154,0.005846,0.198199,1.255684,-0.038403,K
0.669655,3.769267,-0.956257,0.211727,-0.166387,-0.689029,-0.957461,0.512809,F
2.380044,-1.446151,-0.813431,1.942164,-0.533848,0.625931,0.021813,0.162125,D
-3.484388,-0.137504,-0.361889,-1.389759,-0.565815,-0.145737,1.198221,-0.312618,T
-1.915148,-1.04477,0.639445,-1.45006,-0.89443,1.684679,0.433011,-0.685494,C
3.828822,-1.401731,0.583518,-0.455597,-1.174612,1.078192,0.648141,0.219655,G
3.120461,2.566547,0.52637,-0.211484,-0.559523,1.248586,0.803308,-0.320204,T
3.161033,1.428991,0.107924,1.146087,-1.245808,-0.246261,-0.892505,0.555534,P
1.818529,-0.688157,2.063406,-0.437979,-0.790798,1.936386,0.254338,-0.740212,Q
3.075445,0.692451,1.139608,-0.492809,0.273196,0.756267,0.504813,0.015115,U
1.788515,0.886136,-2.293834,1.340254,0.784296,0.234679,-0.156949,-0.320732,I
0.536224,2.107381,1.40034,0.313361,0.917488,1.553211,-0.299758,-2.050206,Y
-0.761254,-2.261794,-1.024906,1.272812,-1.195016,0.698464,-0.367665,-0.955394,Z
3.270371,-0.709227,0.619811,0.58929,-0.713031,0.232494,0.753487,0.310746,X
-2.200349,0.193646,1.657245,0.588229,-1.091669,0.177715,1.27766,-0.48254,U
3.324814,-0.744531,1.663585,-0.16154,-0.649892,0.685429,-0.601759,0.818222,R
-0.280585,0.300628,-2.731099,0.610638,1.667526,0.360875,-0.513143,-0.961009,I
-0.647267,-0.811465,-1.188942,-3.345729,1.089432,-0.472619,0.027667,-0.246378,C
-0.331913,-0.187293,-3.004657,-0.033177,-0.233595,-0.292315,0.001578,0.812569,Z
1.717122,-0.695036,0.629097,-0.020312,-0.20951,-0.067628,-0.216874,0.447957,O
0.139963,-0.848368,-0.588976,1.954105,-1.17414,0.005149,0.002171,-0.811579,I
1.247027,-0.946463,-0.556226,-1.177572,-1.055312,0.440047,0.16075,0.226053,E
-1.93785,0.864183,-2.118854,1.018908,-0.124613,-0.506559,-1.308589,0.425695,F
4.587294,-1.250769,-0.250434,-2.214764,-0.667392,0.874286,1.15745,0.439717,E
-1.109907,0.292411,2.404232,1.707978,1.176589,0.696957,0.453412,-0.466852,W
0.007866,2.985279,2.71228,0.669631,-0.133634,1.23891,2.040891,-0.444325,W
-1.955737,-0.292607,0.581518,0.025415,1.019469,0.028539,-1.347065,0.226085,O
2.526771,-1.160203,-2.159489,0.564875,2.615579,0.883726,0.957603,1.069594,J
-0.820748,-1.266765,-1.765265,1.383325,0.49343,2.046368,-1.777743,0.095908,I
2.671127,1.828128,-1.089288,1.677259,0.047012,0.154095,-0.452228,0.748179,F
0.950576,3.597775,0.396765,-0.338049,0.820354,0.805581,0.014207,-0.463772,V
-0.851522,0.949519,-2.502582,0.679095,0.391272,-0.79868,-0.090975,1.298402,T
1.254314,-0.670863,2.580087,0.305918,0.792367,-0.550807,-1.596992,0.582149,H
-0.19475,1.464383,1.164897,1.444678,-1.501477,-0.282786,0.906396,-0.096508,P
0.826567,-0.461354,0.309506,0.084001,-0.104888,-0.060202,0.018704,-0.478667,X
-3.311004,1.264987,1.245242,0.504551,-1.21608,-0.14503,0.6179,-0.726793,P
0.879861,-1.300586,0.37368,-1.688447,-0.63782,0.906784,-1.132612,0.337701,G
1.073798,3.151521,-1.491181,0.117523,-1.142137,-1.201948,0.202416,0.056012,Y
0.89418,-0.614107,0.915776,0.267693,1.38539,-0.594594,2.084487,0.970434,M
-3.134583,-1.662273,1.215625,0.053769,-1.498463,2.040775,-0.134559,0.24504,K
1.352049,-0.034471,0.520374,-1.033742,-0.812319,-0.690091,-1.398803,1.195488,D
-2.311542,-2.200041,-0.617045,3.352189,2.02595,-0.318189,-0.809794,0.356723,N
-1.279847,-0.685319,-0.642279,-0.073218,-0.813214,0.259769,0.519667,-0.803745,X
4.851337,-1.552767,1.35325,-0.484725,-1.003631,-3.037183,-0.208398,-2.023313,L
-0.105626,-0.7184,-1.444541,-2.637712,0.777411,-0.322399,0.068917,0.219448,C
-2.101925,-0.933973,2.173314,0.720902,-0.310388,1.052328,0.648238,-0.413906,O
0.071967,-0.081409,-1.352109,0.293072,-0.413939,-0.29812,-0.056754,-1.451056,I
-2.159773,-1.024857,0.159326,-0.471087,-1.288456,0.584723,-1.001858,-0.47188,B
-1.801362,-1.903063,-1.253711,1.218061,1.26304,1.310238,-1.648403,0.060528,I
-1.41206,2.421145,0.813769,0.438465,-0.13071,0.912493,-1.584178,-0.496749,V
-0.89376,-0.193345,0.070542,-0.318183,-1.127157,-2.063266,-0.063324,0.499713,D
-1.711257,-1.593034,-0.263534,-1.968635,-0.331838,0.611009,0.506518,-0.980414,K
-2.847485,-1.926652,-1.37073,2.245716,-0.485137,-0.339856,-0.403719,-1.12531,A
-2.300741,-1.75283,-0.839579,0.962603,-0.126865,1.277209,0.268729,-0.077564,H
3.862536,-0.182994,-1.448636,1.751445,1.627788,0.340655,0.572075,0.834039,J
3.652696,-0.381739,-1.033865,0.065171,-0.468307,-0.111534,0.6544,-0.873058,I
0.484385,-0.169535,1.019007,-0.405738,-0.387082,-0.697804,0.335867,0.830015,U
1.435724,3.569576,-1.468736,1.130131,-0.88285,-0.268984,-0.500128,0.102931,T
0.243422,-0.855883,0.108149,-1.561634,-1.352799,-0.004497,-1.252301,0.948524,B
0.943801,3.33995,0.227987,-0.214987,1.016322,0.638928,-0.74079,0.46136,V
0.187526,3.545632,0.742502,0.074947,0.582212,0.040862,0.959744,-0.378846,W
5.171368,-0.418402,0.452255,0.569587,-0.055038,-0.174302,0.317512,-0.331473,I
1.07803,-1.335031,1.600128,1.12044,0.370361,-1.081126,1.338603,1.423676,M
-0.605124,1.098247,0.345558,-1.698077,1.435424,-0.114132,-0.19252,-0.079377,U
0.441263,3.924122,-0.773595,0.06207,0.207903,-0.871639,-2.326911,0.476019,F
-1.778574,1.832169,-0.602364,-2.089213,1.835854,-0.661438,1.446564,0.633919,K
-0.974306,2.342971,-1.45439,1.465523,0.006509,0.119413,-1.022008,0.229256,F
1.609296,-0.676433,1.909819,1.880218,-0.011861,-1.876837,0.602659,1.222265,M
-1.646961,0.157066,-0.169449,1.473728,-1.189057,-1.21903,0.236351,0.387556,J
2.9098,-2.386222,0.769517,2.106207,0.17195,-0.665742,0.962725,-0.630479,A
2.329059,-2.656555,0.455771,1.954188,0.231344,-1.352493,1.058165,-0.711483,A
-0.411581,1.261776,-0.975483,1.787861,-0.575148,0.443313,-1.981355,-0.2785,P
1.4272,0.290273,-2.100526,-0.108858,-0.624396,0.626385,0.597927,0.5065,Z
0.467091,-1.032136,-1.269307,-1.522089,-2.002678,-0.09146,-0.712119,-0.214095,S
-0.023103,-0.392608,0.249956,-0.084794,0.095312,-0.099641,-0.244293,-0.699743,X
3.707707,2.433292,1.583088,0.617569,0.268839,1.281689,0.67245,-0.766044,Y
-0.142083,-1.877464,0.506512,1.2978,0.746219,-1.527927,-0.102084,-1.636224,A
-0.211563,3.903254,-0.955847,-0.809853,1.527474,-1.240022,-1.412563,0.50607,F
1.547499,3.109498,-0.968082,-1.009178,1.254252,-0.895971,-0.759771,0.777105,F
1.536104,3.265651,-1.737733,0.085026,-0.618878,-1.27326,0.668793,0.190279,Y
1.836071,-1.023722,-1.962124,1.461033,1.558468,0.604472,0.355542,0.811799,J
-4.454481,1.05148,-0.833388,1.6188,2.890509,-0.23696,0.096583,-0.148258,N
-1.211843,-0.044757,-0.134101,1.814855,-1.320275,-1.16881,0.322778,0.016623,J
-3.01094,1.136248,-0.707463,0.373829,2.182494,1.015687,-0.739927,-0.272709,S
4.497855,-0.364278,2.494139,0.556456,0.298455,-0.195263,-0.629767,0.922642,H
-0.99348,-0.132455,-0.538084,0.0848,-1.03856,0.223278,-0.733759,0.970238,B
-1.368943,-0.689111,-1.787216,-1.319967,-1.805157,0.098574,0.761141,0.441031,Z
-1.15717,-0.250783,0.045099,0.140195,0.873562,-0.289674,-0.993812,0.770269,O
2.613071,-0.397121,0.343349,0.048482,0.976077,-0.263671,-1.336209,-1.410419,I
-2.178848,0.216927,-1.230258,-0.665095,1.380498,-0.533411,2.079087,0.469816,K
-1.854126,0.73326,-0.503464,1.823658,0.418446,-0.29204,0.387118,-0.264934,N
-2.542383,-4.144864,0.669069,2.669148,2.641382,-1.356931,0.944834,1.003635,M
-1.150099,-0.537285,-3.615376,-2.351359,-0.987458,-0.169591,-0.5981,0.413048,Z
-2.493434,0.506684,1.03567,0.12452,1.156823,-0.172131,0.495917,0.17283,N
1.386978,-3.42996,-0.29498,1.74255,1.185621,-0.18165,0.99459,0.046305,A
1.951196,-0.478493,0.626749,0.192062,-0.206079,-0.227901,0.345028,-0.035428,H
-3.450713,-0.27964,0.11018,0.094453,-0.601065,0.157802,0.574522,1.159806,B
-4.214216,2.103878,0.360761,0.59001,-0.876007,0.239872,-1.037674,-1.210135,Y
-2.554718,-1.071099,-0.66219,1.670578,0.498658,-0.879057,0.392493,0.882131,H
-3.77476,1.337588,1.66101,0.940103,-1.362242,1.184904,-0.433675,-0.308921,P
-1.664106,-0.349104,-0.132623,1.789806,-0.936646,-1.15888,-0.088135,-0.35169,I
1.112521,-0.504133,0.26941,0.707299,0.393543,-0.184633,-0.409486,0.915398,O
-1.948562,-0.382403,-1.919584,0.078881,0.231884,0.179512,-0.915304,0.165451,S
-1.056123,1.579362,-0.867992,1.228331,-0.131468,-1.425213,-0.662092,0.382388,Y
3.199954,0.874132,2.684455,1.487611,0.135436,0.568413,1.180724,-0.292217,W
-1.058424,0.610732,-0.438209,1.784599,-0.419533,-0.542529,1.242387,-0.112689,F
-3.367088,0.841842,2.29381,0.5038,-2.037513,1.657974,-0.59212,-0.667007,P
3.884436,-0.962013,-0.567796,-2.787483,-0.41672,0.282323,1.419106,0.48583,E
0.518019,-1.060982,0.22504,-1.340409,-1.367627,0.17528,-0.937109,1.18921,B
1.193977,-1.83452,0.461444,-0.24618,-0.569808,-4.407847,-1.372663,-1.526856,L
-3.758568,-1.119694,-0.727655,0.351777,0.225249,0.448534,1.339258,-0.13807,K
-3.823213,0.576968,1.996173,-0.982124,-2.543585,2.731166,0.74929,-1.540942,Y
0.112675,-1.894897,-1.649734,0.403335,-0.177391,1.339681,-0.454455,0.304524,S
-2.172181,-0.339257,-0.464341,-1.331936,1.365458,0.432709,0.453181,0.50546,G
-1.230331,-0.635802,0.189565,-0.958687,-0.456236,-1.271689,-1.845743,-0.130718,D
-0.817939,2.058664,-0.194401,-1.382261,1.478655,-0.411966,0.345269,0.325191,U
3.760726,0.607107,2.799683,-0.559997,0.522677,0.224882,-0.15483,1.128935,U
-1.174892,3.762983,0.311847,-0.635142,1.128073,-0.064106,-0.044806,-1.357692,V
2.538898,-2.619626,-1.293235,0.389294,0.402912,-0.882704,1.389853,-0.51146,L
-0.516225,2.146353,-1.200146,-0.889639,1.311413,0.283722,-0.371399,0.822667,C
1.234469,-1.416208,-0.494521,0.851975,-0.492547,0.781392,0.01569,-0.01522,R
-0.649043,3.601826,-0.842011,-0.322186,0.442348,-0.940669,0.414546,-0.359132,Y
-1.946191,-0.493064,0.001161,-1.081434,0.216254,-1.631381,-0.239415,-0.25002,G
1.537077,2.27945,1.301069,0.521339,0.954732,1.223673,0.074268,-1.306441,V
0.797736,-0.441514,0.213169,-2.407807,1.762819,2.038947,0.252448,-0.429173,C
0.505413,-0.90602,3.221609,0.192955,1.039982,-0.055416,-1.480907,0.391513,N
-3.348375,0.044655,0.188427,0.110713,-0.230503,-1.075752,-0.38765,0.137595,H
0.993686,2.567221,-0.515227,-0.084206,0.980495,0.918024,-0.155224,-2.038913,Y
2.070342,2.754397,-0.176463,-0.557943,-0.278244,0.758195,0.252388,-0.741487,T
-4.275622,-0.107581,0.900497,0.145816,-1.32727,0.007189,1.124717,0.531882,B
2.853564,0.099948,-2.359661,0.902843,0.902879,0.506237,0.227215,-0.28001,I
-0.217997,1.160581,-1.062866,-2.601736,2.438488,-0.160524,1.08267,0.675157,C
-1.213952,-1.042171,0.625209,-1.763929,-1.3691,0.69694,-1.643577,-0.04952,B
-3.16424,-0.307709,1.145725,0.555745,-0.791473,-0.950319,1.228432,0.540934,N
3.300061,2.924071,0.977592,0.613811,-0.192946,1.106734,0.19312,-0.3479,V
-0.908959,-0.050567,-0.086031,-1.371068,-0.446341,-1.34058,-2.345575,0.497015,D
-1.090875,-1.839045,-0.136203,-1.974232,0.187811,0.733801,-0.873391,-0.490909,G
-0.062423,-1.697556,0.329967,-2.029938,0.207196,-4.053139,-1.418298,-3.671797,L
-1.751071,-1.393817,-0.163152,-0.660522,-1.156123,0.879236,1.016266,0.019121,X
-3.202486,1.039645,3.143123,0.159685,-0.93905,1.765464,1.013971,-0.709653,O
0.355813,1.301444,0.410389,1.043708,-0.692721,0.165627,-2.014856,0.150688,P
4.037705,-0.933039,0.907631,-0.046979,-1.558131,0.295522,0.001115,0.422848,B
1.629969,-0.334102,-1.563845,-0.248513,-0.149376,-0.072409,0.086461,-1.67539,I
-0.952976,-0.668359,-0.987246,1.565477,-1.202792,0.192571,-0.47363,-0.50929,I
-2.116171,-0.366218,-1.328818,0.683722,2.180308,0.849759,-1.044661,-0.316676,S
-2.403286,0.663465,-0.313938,1.612983,0.143839,0.506555,-1.722887,0.49907,P
-0.192883,1.278013,-2.358379,0.040385,-0.907787,-0.476448,0.219789,0.854246,Z
0.162192,-1.01782,-0.81228,-1.627962,-1.03754,-0.359956,-0.141226,0.084647,E
1.76801,1.702817,1.356645,-0.028918,-0.294532,1.889257,0.597484,-1.981003,V
-0.531499,-1.101593,-0.062263,-0.020951,-0.553337,1.085045,-1.042105,-0.020501,R
-0.050038,-0.937182,1.946748,-1.581756,1.725476,0.439085,-0.988617,-0.477583,K
-0.595072,-0.296007,0.158302,0.182453,-0.416321,-0.408965,-0.493003,-0.511313,O
2.28049,-1.989641,-1.817093,-0.497221,0.578297,-0.864878,1.321769,-0.909123,L
-1.864012,-0.780034,-0.811213,1.799872,-0.113913,1.636059,-0.586097,-0.998786,K
1.06474,-0.707805,-0.504305,-1.270738,-0.653729,0.187099,0.87261,-0.484827,X
-2.653967,0.834471,-0.362015,-0.065758,-0.565012,-1.324587,-0.219697,-0.053987,D
-1.658712,-1.358415,-0.152157,0.647753,-1.826264,-1.093423,0.747027,1.078219,Z
-1.786814,2.993467,0.093695,0.047493,1.165776,-0.217429,-0.04213,-0.728391,V
0.920434,-0.272491,3.254327,0.237912,0.70396,-0.131519,-1.416179,0.339378,N
0.780323,-0.755409,3.870485,-0.489715,0.674143,-1.032852,-1.440224,0.691003,N
0.592949,-0.91365,-0.035539,-1.885641,-2.079723,0.621202,-1.317629,1.06892,B
-1.054577,-0.509534,-1.492282,0.843051,-0.100506,1.590258,-0.992446,-0.4228,J
1.576197,-0.958996,0.381496,-0.395568,-0.024436,-0.528764,0.648985,0.326217,G
1.91764,0.808391,-0.152853,2.426315,0.195377,-0.501007,0.722176,0.708544,N
-0.056958,-2.637826,-1.076857,1.312713,-0.596372,1.473718,-0.440361,-1.008038,Z
-0.062354,-0.756291,3.777006,0.460847,1.503504,-0.638925,-0.600225,1.363638,M
-1.067005,0.185537,-2.68052,-0.081487,-0.41829,0.386493,0.058745,0.677564,Z
3.549114,-1.136308,-0.557074,-2.43876,0.080722,0.41012,1.224177,0.640409,C
-0.527574,3.443225,1.070852,0.475246,0.657034,0.195686,1.293764,-0.132905,W
-4.507559,1.526223,0.635888,0.536532,-1.064772,-1.096583,1.851578,0.331718,N
-0.586564,-3.021833,-1.515219,1.911186,2.686297,0.908425,-1.197778,-0.339537,J
2.149072,-0.158689,0.857408,0.751708,-0.737821,-0.938466,0.23378,0.667234,D
2.537988,-1.205117,-0.541587,1.217437,-0.630145,0.910878,0.281837,0.278849,B
-2.617541,-0.583548,1.127729,-1.878036,0.853785,-0.503744,1.107937,0.227701,C
1.592506,1.809444,-0.127409,1.258014,-1.498675,-0.667596,-1.181042,0.280103,P
1.896958,-1.113769,0.012923,-0.97791,-0.861412,0.817172,0.427907,0.253376,E
0.204808,-0.07975,-0.781951,-0.992101,0.611651,1.124958,-0.440478,0.248223,G
-1.157682,1.545116,1.667398,0.334528,0.875201,0.424407,0.0504,-1.059346,V
0.423228,-1.054932,-0.123142,-0.13552,-0.489236,0.96513,-0.218778,0.381327,R
-0.134342,-0.429794,3.144954,0.177009,0.976873,-0.288716,-1.55185,0.115003,N
-1.663368,2.268616,0.857406,0.778976,0.018172,0.080937,0.333204,-0.668698,W
0.128694,-0.360067,-1.016164,0.523718,0.467635,0.192441,1.261597,-0.1974,K
-1.466685,-2.543907,0.196923,1.258175,-0.338208,-1.808149,0.71572,-1.631016,A
1.24017,-2.669885,-0.099719,1.517566,0.41457,-1.391219,0.537704,-0.952001,A
-2.525126,-2.399813,-0.450193,0.692337,0.841633,1.171855,-0.310471,0.622303,B
-1.286497,0.062231,3.25337,0.029047,0.86288,-1.321471,-1.366578,0.626704,N
-3.147641,0.526316,-0.689109,1.567717,0.850992,0.552577,-2.451528,0.652102,P
1.318262,-3.218395,-0.290896,2.260451,1.183297,-0.044368,0.593838,-0.064735,A
2.166599,-1.374923,-0.873794,1.887464,-0.59048,0.514962,0.07272,0.09204,R
2.217633,2.385503,-0.600489,-0.470177,-0.392123,1.013907,0.907801,-0.82011,Y
0.841135,-0.351907,-1.883136,-0.571073,-0.066436,-0.135849,-0.212203,-1.943851,I
0.458575,-1.728229,-0.650773,1.22071,-0.059993,1.083201,-0.425889,-0.005665,H
-1.291612,-0.911325,0.305151,-0.385884,-0.035781,-0.783406,-0.664514,0.303154,O
-1.706135,-0.353631,1.127783,-1.389232,-0.1822,0.955676,-2.159222,-0.213145,R
-0.22299,-0.235914,-1.93371,0.103056,-0.070997,-0.265965,-0.191555,0.885914,S
1.234068,2.552082,0.868187,0.268134,0.765386,1.18158,0.164084,-1.653083,Y
-1.621951,1.105523,-1.69097,-0.394311,0.397656,-0.287355,0.854168,0.412419,X
0.805242,3.097459,0.208374,-0.556397,0.075406,0.695227,0.126938,-0.686421,T
0.868106,-1.526943,0.06453,-1.982233,0.347153,-3.651366,-0.958373,-3.49656,L
1.623332,-0.760472,0.128726,-0.237221,-2.057384,0.466867,-0.053892,1.054125,S
3.785484,-1.183281,3.445265,1.259551,0.897455,-0.423626,0.258846,1.668589,M
0.454468,-1.805475,0.635663,1.492189,0.863942,-0.85075,-0.387003,-1.732548,A
0.185087,1.80719,-1.56928,-0.55017,0.566136,-0.434243,1.278455,0.004028,X
-1.38442,-0.650983,-0.49484,0.76998,-1.660422,0.429117,0.060548,-0.597347,X
3.372861,-0.435795,0.905485,-0.295007,-1.165169,-0.790644,-0.637158,0.619636,D
-1.522813,-0.174189,0.921938,-0.109614,0.370078,-0.807522,-0.442681,0.359022,O
2.849944,-0.781151,1.56417,-0.299614,-0.800975,0.743719,-0.629489,0.83022,R
-1.153396,1.823289,-1.470828,1.666212,-0.403876,0.686935,-2.259477,-0.060716,P
-0.742577,-1.556979,-1.174993,0.400896,0.334677,1.014568,0.606251,-0.823996,K
2.519463,-0.861099,0.036079,-1.123529,-0.21068,0.361973,1.495091,0.240874,K
-3.10016,-0.734066,1.315042,1.255669,0.272967,-1.607857,0.294082,0.404169,M
1.481679,1.556081,2.291633,1.383192,-0.348116,0.999969,0.822452,-1.171785,W
-1.170777,-0.372807,-1.046925,1.367094,0.997327,-1.466955,1.088563,0.511811,J
-0.051985,0.05366,0.836168,0.756198,-1.522608,-1.164201,1.500659,1.236843,V
-1.589467,-0.740893,3.52272,-0.045323,1.843604,-0.789727,-1.275276,1.157543,M
0.672095,-1.034389,-1.372578,0.799396,1.669125,-0.627623,0.282341,-0.284707,J
-0.148048,-1.271502,-2.511554,1.202928,1.260993,-0.860321,-0.485549,-0.136255,J
1.335035,-1.066091,-0.612182,-2.80049,0.893737,0.251959,0.274446,0.128977,C
-0.542339,0.279494,-0.10407,1.822394,-1.368327,-0.994834,0.328236,-0.03718,J
-0.084887,2.825853,-1.069801,-0.082364,0.952568,0.89667,-0.869092,-1.338535,T
4.873795,-0.415386,0.385378,0.482704,0.071801,-0.185697,0.111007,-0.508747,I
0.889722,-0.705954,-1.405717,-4.164514,0.55497,-0.480051,0.654022,0.071176,E
-0.220674,-0.248657,-0.420178,1.560237,-1.041177,-0.597816,0.644264,0.475906,J
1.422546,2.78223,-1.240426,0.46118,0.325121,-0.362481,-0.424595,1.075594,F
1.174011,-2.806644,0.473608,-0.317983,3.976999,0.638458,-0.470222,1.717627,J
-0.891997,-1.127257,1.560892,0.776964,0.448654,-0.615308,1.160558,1.019077,M
-2.45406,-0.459414,1.335609,0.352455,-0.029002,0.186381,0.26976,-0.457567,V
-2.567017,-2.170344,-1.805485,1.165551,-0.065918,0.109228,-1.087035,-0.18804,X
-2.208516,0.205757,-1.32388,-0.598772,1.35284,0.070793,0.584502,-0.528222,K
0.704892,2.610723,0.245551,0.010164,1.110911,1.127972,-0.205492,-2.232287,Y
0.05918,-1.479383,-3.108246,0.385305,2.917112,0.282678,-0.014283,0.478879,J
-0.475576,-1.272194,0.927095,0.016781,0.334548,-0.437346,-0.69949,0.01133,O
0.958761,1.076798,-1.429947,-0.783363,0.492206,-0.434473,1.365163,1.059477,E
-0.407484,2.764126,1.147631,0.830828,0.055764,-0.372621,0.592924,-0.407885,W
-0.93123,-0.436537,1.053425,-0.713751,0.762435,-2.256065,0.415378,-0.715705,U
-2.024914,-0.154855,-1.300332,0.90575,0.357634,-0.016848,-0.749747,0.158976,D
-0.626777,-0.942165,0.442947,-0.447656,0.369346,2.152831,0.353005,0.18034,C
0.662376,-0.971758,-0.183884,-1.184288,-0.996751,0.610215,0.725737,-0.544775,K
-0.575873,-0.87479,0.208014,0.05945,-0.465436,0.433127,-0.673606,0.355841,R
-3.367447,-0.952781,0.505091,0.037991,-0.930733,-0.743609,1.22687,-0.226031,K
2.823157,0.827989,-1.569271,2.293508,-0.3805,0.610407,-0.759596,0.359794,F
2.104781,-0.877443,1.44953,-0.190242,-0.753925,0.906781,0.116846,-0.254947,Q
-3.88696,0.583074,-0.358399,-1.33664,-2.404881,0.388295,0.737137,0.689388,T
-2.308249,-2.189992,-0.457691,1.273554,-0.233315,1.406715,0.12646,0.124977,H
-2.159027,3.373419,0.755129,0.015565,1.679721,-0.101006,1.342797,0.008251,W
-3.261698,-1.891658,-1.490812,-0.427133,-0.38261,1.864075,-0.601303,0.450596,Q
-1.736361,-1.340943,1.080758,-0.88892,0.228314,-0.281367,0.510074,-0.401977,L
-0.956334,-0.359242,0.820877,-0.509018,0.075573,-0.951618,0.018568,0.755611,U
-3.162033,-2.244803,-2.56866,-1.346259,0.240061,0.255192,-0.298025,0.573115,Q
-2.069033,0.007438,-0.089368,0.107619,-1.037156,0.27111,-0.546113,0.337806,B
-2.025137,-0.051842,0.67708,-0.289837,-1.371768,-1.393384,0.066915,1.01119,A
-0.243595,3.594644,0.01682,-0.669983,1.407512,0.572169,-0.606623,-0.911948,V
-1.732742,-2.014369,-0.194406,0.135562,0.570873,0.8953,-0.167782,1.268063,B
2.725029,2.928089,-0.664231,1.339535,0.08347,-0.348523,-0.559706,1.091761,F
1.812457,-0.527697,3.01044,0.103334,0.654157,-0.505927,-1.86478,1.203886,H
1.83116,1.716638,-0.052497,-0.466618,1.088701,-0.259904,0.663873,0.920899,U
-3.060769,-0.376826,1.130518,-1.346844,0.879123,-1.648828,0.971954,-1.109947,M
