@relation 'letter-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R17_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A16-N200-T1.0E-4_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute -0.456Source_6+0.439Source_11+0.422Source_9+0.363Source_13-0.272Source_8... numeric
@attribute '0.851Source_12+0.371Source_4+0.279Source_1+0.18 Source_3+0.086Source_5...' numeric
@attribute 0.733Source_4-0.641Source_1-0.161Source_3-0.099Source_5+0.058Source_2... numeric
@attribute -0.816Source_3+0.502Source_1+0.231Source_4+0.077Source_14-0.066Source_12... numeric
@attribute -0.873Source_5+0.289Source_3+0.277Source_1+0.187Source_4-0.146Source_12... numeric
@attribute '0.668Source_7-0.649Source_14-0.197Source_5-0.161Source_3+0.13 Source_0...' numeric
@attribute -0.67Source_7-0.602Source_14-0.261Source_10+0.226Source_0+0.126Source_8... numeric
@attribute 0.882Source_0+0.343Source_10-0.172Source_8+0.154Source_15+0.148Source_14... numeric
@attribute 0.635Source_10-0.342Source_0-0.338Source_8-0.318Source_14-0.259Source_7... numeric
@attribute 0.874Source_15-0.285Source_8-0.265Source_10-0.182Source_11-0.13Source_2... numeric
@attribute -0.675Source_8-0.447Source_15-0.355Source_10-0.352Source_11-0.128Source_14... numeric
@attribute -0.854Source_2+0.402Source_11-0.192Source_8+0.176Source_10-0.101Source_0... numeric
@attribute -0.69Source_13+0.451Source_11-0.324Source_8+0.303Source_2-0.231Source_9... numeric
@attribute 0.762Source_9-0.551Source_13-0.257Source_11-0.149Source_6-0.115Source_2... numeric
@attribute -0.839Source_6-0.395Source_9-0.258Source_13+0.174Source_8-0.093Source_2... numeric
@attribute 0.431Source_11-0.39Source_12+0.369Source_4+0.335Source_1+0.332Source_3... numeric
@attribute class {A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z}

@data
-0.378293,0.401326,-1.796229,2.407429,-1.225593,0.404388,-1.415567,-1.611731,0.593332,-0.826563,-0.735259,0.6334,-1.021863,0.298466,1.819219,0.14618,E
-2.553286,-2.722855,0.510117,-4.718009,-1.18852,2.836538,-2.707562,1.01927,0.075949,-2.055471,-0.328088,2.950835,0.340252,1.93639,-1.415789,0.385554,Q
0.09446,1.429448,0.077748,-1.51541,0.008673,1.285791,0.082348,1.467417,-0.225356,0.78885,-1.700106,-0.411811,-0.800085,-0.033822,1.802414,-0.244741,V
0.124509,-0.507128,-0.015367,1.734861,-0.246564,-1.566607,0.111535,1.290941,-0.686628,-0.20827,-1.44998,-1.17369,-0.003867,0.334608,-0.331003,0.734972,Y
0.008338,-0.223116,-4.279186,-2.075482,-0.661103,-0.616685,-0.308468,0.506857,-0.857547,0.788117,-0.377998,-1.166197,0.672886,0.163067,-3.632241,-0.677321,M
0.485082,-2.143415,-2.210633,0.644289,-0.740833,2.450118,2.434959,2.058891,0.766138,-3.207483,0.672105,1.353801,1.390906,0.509416,-0.530067,-1.860121,S
1.392435,-0.37205,1.290631,0.022176,0.313519,-2.119688,0.250017,0.518355,0.891832,-0.071462,-0.750165,0.660935,1.146241,-0.207704,-0.22998,-0.607576,F
-0.613932,0.466399,-1.730409,-0.004959,-0.247165,1.096672,-1.551011,-0.257803,1.062798,-1.12733,0.556979,1.484681,-0.421703,-0.180243,0.313195,-0.249281,K
-1.548468,1.418635,0.956075,2.12825,-0.093166,-2.374771,1.743865,0.415275,1.441575,-0.058589,-1.020119,-0.266491,0.813937,-1.001062,-0.249795,-0.543517,T
0.218908,-0.275936,0.205498,0.299002,0.355263,-0.471313,1.109894,-0.436636,0.544751,0.165063,0.796814,0.627115,-0.418147,0.15461,-0.177988,1.202493,O
-1.641292,-0.142052,1.241795,0.711753,0.006606,-1.769455,-0.99538,1.66169,0.364562,0.1027,-0.25323,0.563248,0.784628,1.610754,0.378462,-0.082291,T
0.347906,2.84069,1.609739,-1.463557,0.354697,0.89257,-0.578924,2.181026,1.243941,1.946424,-1.362586,0.241626,-0.610583,-1.859712,2.77421,-0.749435,T
1.982989,1.628967,0.767522,-1.564566,-2.82617,-0.851179,1.581895,-1.058966,-0.841726,-0.728427,0.125198,-1.657086,-0.539034,0.479018,1.715068,-2.020251,A
0.795879,-1.254172,-0.617119,1.349255,0.135524,0.130425,-0.419447,0.111971,0.616877,0.173241,0.012173,-1.234801,-0.952126,-0.963194,0.531039,0.464259,Z
-0.830345,2.217861,1.132364,0.487668,-0.378388,-0.053402,0.570249,-0.560485,1.254776,-1.218765,-2.535765,1.13542,2.112159,-0.155624,-0.789332,1.362857,F
0.050366,-1.094456,-0.387444,1.687075,0.229811,0.420721,-1.472985,0.772453,-0.122553,0.063012,-0.036695,-0.620519,0.19222,-1.18786,0.997576,0.517677,Z
0.6652,-2.122231,-0.00667,0.3034,-0.648294,-0.956215,-1.381886,-0.978249,-1.634944,-0.245139,-1.152952,0.348464,-0.016453,-0.565702,0.728465,-0.586803,Z
-0.83058,0.277884,1.333618,-0.405585,0.90705,-1.999907,-0.1158,0.672707,1.595882,0.076564,-1.357815,-0.295037,1.904731,0.699602,0.790618,-0.030421,T
0.432252,1.374871,-0.834373,-1.132305,0.058214,-0.467621,0.398183,0.16546,-0.525798,-0.188765,-1.258622,-0.272083,0.179212,-0.159462,-0.314378,-0.108029,N
-0.219748,-0.811594,0.230025,-0.314471,-0.089803,-0.934258,-0.385031,-0.158791,-1.428539,0.308242,1.287902,0.857619,-0.027173,-0.704404,-0.268844,0.304733,D
-0.767004,-0.411488,-0.471248,0.36161,0.434574,-1.375936,0.009108,0.302695,0.492001,0.751325,0.249801,-1.224404,-0.965779,-0.032723,-1.164394,0.755796,N
0.614774,0.222688,0.188527,0.120265,-0.083882,0.088065,0.856181,0.100932,0.130432,-0.5435,0.336781,-0.255122,-0.770354,-0.155095,0.457035,0.016692,X
0.741212,-0.189294,0.920247,-0.018367,0.630778,0.976698,-0.329203,-0.714319,0.861938,0.085034,1.14125,-1.296907,1.277201,0.024396,-1.017385,-1.434802,N
-0.793548,-0.374856,-0.226034,0.271373,-0.017445,-2.091666,-0.567509,0.526772,0.8097,0.575245,0.882739,-0.810706,-0.814155,0.82497,-0.852984,0.608959,N
-1.208406,-0.23777,-1.297469,-0.2078,-0.380183,1.361347,-0.577943,0.82587,0.868369,0.012301,-0.019589,0.646987,1.351287,-0.961527,-1.870029,-0.639103,V
0.171777,0.932437,-0.577425,1.384124,0.829926,-0.516266,-0.080336,-0.563673,-1.010868,-0.527674,-1.573093,0.43907,0.092217,0.820876,-1.076329,0.215131,U
0.106574,-0.47033,1.061818,0.962082,0.121818,-2.499369,-0.269832,1.015605,0.590119,0.797865,-1.11014,-0.159892,0.430685,0.416978,-0.183786,-0.168523,T
-0.544028,-0.287812,-1.233873,-0.238769,-1.568135,0.180785,-0.459362,1.84663,0.874862,-0.684429,0.824865,0.673593,1.214993,1.213686,-1.94964,-1.497072,R
-0.153316,0.506415,-1.83427,-1.169307,-1.036368,-0.258533,0.09614,-0.458005,0.862164,-0.126688,-0.747181,-1.064082,0.102064,-0.692992,-1.871999,-0.145308,M
-0.066154,-0.457717,0.656661,-0.920153,0.488339,0.33144,-1.610117,0.943403,-0.490072,0.561909,2.274967,1.180368,1.355222,-1.661783,-1.557104,-1.99178,H
-2.372881,1.806202,-1.742292,0.6893,0.784089,0.296962,1.627561,0.800352,0.083059,1.402241,0.615795,-1.610394,-0.236505,-1.071543,0.748185,0.137772,U
0.692262,1.76308,0.329704,0.431963,0.025179,-0.202871,1.131274,-0.432397,0.883357,-1.004841,-3.255239,0.391538,1.732194,-0.231907,-0.110802,1.288916,F
0.784494,-1.259749,-0.423301,0.679179,-0.435005,-0.222613,-0.1396,0.027124,-1.249002,0.613068,-1.117592,-0.393371,0.350333,-0.966115,0.878089,0.075962,Z
0.801682,0.078478,0.294154,-0.999933,-0.245004,-1.760269,-0.117297,-0.239642,-1.30587,0.513975,-0.769422,-0.76235,-0.172753,-0.112996,-0.867328,0.242911,N
-0.694029,1.091519,-0.774941,-0.527061,2.173531,1.503729,1.861378,-1.982092,-0.163225,1.054896,0.32182,-0.58982,0.560272,-0.086789,-2.101875,0.480201,M
0.603155,1.053443,-0.043278,2.270825,0.055968,0.327277,-0.373521,1.031872,-0.982603,0.228252,-1.632715,0.822109,-0.097147,0.212516,-0.439372,-2.62564,X
0.501134,-0.457671,0.404433,-1.76302,-0.57469,-1.750993,-0.564865,0.349993,0.216329,1.005624,-0.714628,-0.022224,-3.081327,0.503196,-1.107181,-0.644489,W
0.075202,-0.409061,-0.798647,-0.448761,0.792167,0.963344,-0.227583,-1.241117,-0.553187,-0.969558,-0.821933,1.155518,0.553532,0.765351,0.791157,0.008712,G
-0.567402,-1.135964,-1.063431,-0.019203,0.751085,-1.859229,1.279774,-1.043759,0.526337,-0.541563,0.321199,-0.532258,-0.989444,1.04028,0.952897,0.277837,O
-0.272428,0.364588,-0.750062,1.13834,0.075792,0.04469,-0.948407,0.64572,-0.557985,-0.315762,-0.775256,1.109873,0.970128,0.552735,-0.548862,-0.986904,E
-1.229415,-0.972524,-2.905606,-2.392012,0.389687,0.115913,-1.149972,1.768062,-0.567725,1.076432,1.868884,1.221462,1.51373,0.424443,-2.330071,-0.655144,M
0.444057,-0.184663,0.351074,1.030141,1.18528,0.003707,-0.737741,0.805117,1.035683,0.282824,1.379876,-1.133163,0.460473,0.102628,-0.580879,0.104893,D
-0.318049,1.211699,-0.094287,0.589776,0.517186,2.028755,-1.376689,-0.48104,0.497841,-0.560374,0.151238,-0.154302,0.551499,-1.43118,0.599283,-0.41477,C
-2.308722,-0.157535,-1.037075,0.041916,0.956927,-0.273916,1.616952,0.343796,0.147333,-0.149314,0.688808,-0.426738,0.161747,-1.394894,0.926533,-0.732949,F
-0.148959,0.279524,-0.307442,0.231989,0.1673,-1.208118,-0.521426,0.270522,-1.928974,0.25927,-0.593704,0.719636,1.568192,-0.260262,1.024142,1.12454,I
-1.820777,-1.074838,1.626413,-0.366334,-0.979184,-1.166184,2.248095,-0.286443,-0.319687,-0.937974,-0.493399,0.501054,0.545926,-0.897721,0.484969,0.467374,J
0.512443,0.500568,0.557903,0.560709,-0.056236,0.695697,-0.782162,1.146445,-0.604422,-1.313272,1.154812,0.742087,-0.437694,0.401236,0.964089,-1.54056,I
0.14176,-0.314482,-1.006218,-0.347244,0.127505,0.530949,-1.488321,-0.044712,-0.155839,-0.190017,0.223574,-0.724002,0.318957,0.960328,0.564439,-1.016254,G
-0.471742,0.471423,-1.1246,-0.501018,0.844194,0.83131,2.827181,-1.143823,-1.608605,0.953491,1.8592,0.843013,-0.335968,-1.399959,1.383102,-0.208402,A
0.709438,-1.842935,-0.345637,2.234128,-0.096803,-0.156052,-0.985137,-0.070776,-0.498536,0.443339,-0.933422,-1.261085,-0.37831,-1.656346,1.261326,0.646454,Z
-0.44576,-0.771514,0.627636,0.934449,0.151686,-0.283175,-0.557895,-0.034111,-0.547064,0.091666,0.42359,0.918758,0.188198,-0.220112,0.177627,-1.098267,S
0.550598,-0.703119,-0.021839,1.210584,0.391367,-0.111025,-0.74907,0.680798,-0.655882,-0.040525,0.386667,1.405659,0.821581,-0.899067,-0.298922,-0.438895,Z
-0.228321,-0.952017,1.558535,0.795409,-1.502792,0.760722,-2.274822,-1.541777,-0.623181,-0.007692,0.715752,1.043856,-0.822833,0.136668,-0.347008,0.160678,G
0.256042,0.224463,1.083044,0.015994,-1.488827,0.130891,0.82238,-0.712175,-0.788146,-0.083779,-0.8736,-0.780221,-1.078691,-0.305196,-0.216719,0.663965,X
-0.065646,1.066971,0.948443,0.008658,1.054749,1.14145,-1.668925,3.202383,-0.377582,0.643772,0.120204,0.066331,-0.308904,0.39012,1.310323,-0.333827,T
0.513236,0.343489,0.181599,-0.278416,1.091294,0.058306,-1.759015,1.833714,0.068144,0.727986,-1.376445,0.203667,-0.415035,0.390921,1.312997,-0.062196,T
0.495183,-0.069482,-0.139068,0.60921,0.74757,-1.684216,-0.478842,0.221523,-0.981744,0.380313,-0.223822,0.810213,1.309151,-0.738415,0.342454,1.172286,I
0.836728,0.438942,-1.114884,0.154233,-0.301807,-1.025361,-0.877259,0.010076,-0.711608,-0.965002,1.652745,0.282197,-0.211158,-0.467822,0.851167,1.287859,L
0.445632,1.923758,-1.025207,-0.104861,1.258813,0.525908,0.95014,-0.041201,0.208893,-2.156525,-2.684732,0.112783,2.043018,0.28854,0.886827,0.671197,F
-3.269165,0.228506,2.917817,0.051597,-1.34318,1.19646,1.410918,1.433715,-1.196053,-0.603352,-1.749503,-0.881462,-0.701344,-0.1032,-1.382741,1.3847,Y
0.089903,-0.940063,0.268325,0.88557,0.799875,0.264396,0.960543,0.733278,0.692974,-0.77693,0.703295,-1.228788,-0.420245,-0.586208,-0.565097,1.306714,B
-0.006599,-1.103224,0.092997,0.246238,-0.771742,1.886395,0.82789,0.984512,-0.401066,-2.056417,0.06291,0.015984,-0.426861,0.067997,0.180824,-1.530077,X
-0.05497,-0.942752,-2.070865,-1.334023,-0.164892,-0.200874,0.746585,0.472114,-0.877459,0.482289,-0.434957,-0.585739,0.072949,1.226424,-0.670821,0.277102,V
0.349919,0.127335,-1.446088,-0.708938,-1.18748,0.75109,0.564188,0.722597,2.265952,-0.076361,0.160677,0.786725,0.187932,0.442967,0.723787,-0.555556,G
0.570351,-0.926614,-0.556063,0.692946,0.498931,-1.035409,-0.391127,-1.102032,-0.091667,0.39231,-1.533978,0.505655,0.461406,0.888051,0.588357,0.207921,C
-0.503474,1.14651,1.233121,-1.46088,0.250177,1.457361,0.367322,1.698692,0.810766,-0.265166,0.070305,1.049191,-1.653485,0.197225,1.304685,-0.667105,V
-2.453491,-0.239358,0.382332,0.049958,-0.007143,-1.795927,0.774002,-0.763605,0.907355,-0.758954,0.772684,-0.870397,-0.927551,-0.568471,-0.285757,0.103508,O
0.649318,-0.151395,0.878505,0.566089,-0.89348,0.517495,-0.970446,-1.279658,0.216139,1.77992,-0.321336,-0.856262,-0.148228,0.26692,0.978017,-1.573856,O
0.021556,-0.03566,-0.023017,-0.427328,-0.05406,0.204462,-0.532953,-0.828335,0.959724,0.702467,0.522357,-0.518918,0.849753,0.810368,0.627366,-0.174288,O
0.864398,0.506196,-0.665664,0.149888,-0.053394,0.5252,-0.646271,0.055153,-1.450297,-0.464341,-0.097028,1.085543,-0.028935,-1.26591,-0.9131,-1.236307,K
1.245213,-0.232814,-0.753226,0.839804,0.252622,-1.082002,-0.603487,0.5689,-0.672908,0.045184,0.068751,0.14368,-0.203589,-0.845396,-0.218408,0.324506,X
0.597952,-1.427589,-1.607239,-0.02086,-1.39284,-1.306663,-0.284274,1.315446,0.785931,0.462437,0.033343,-0.487016,-2.156847,1.171763,0.124539,-0.221622,L
0.009141,0.389318,0.751724,0.728351,-0.779571,-1.065108,-0.733899,0.451544,-0.863698,1.238747,1.240659,1.245856,0.296677,-0.743403,-0.802353,1.640501,J
-1.700343,1.347432,-1.216849,0.430697,0.973668,-0.135803,0.919841,0.293183,0.274447,0.803245,0.436576,-1.166754,-0.64913,-1.225944,0.098689,0.985113,U
0.710552,0.270979,0.458496,-0.426179,0.677634,-0.122365,0.450209,-1.238897,1.844404,-0.502493,0.565625,0.356611,-0.612827,-1.440858,-0.760759,1.533717,R
0.497036,0.378445,0.078189,-1.233988,-0.026558,-0.963,0.88317,-0.665545,-0.556162,0.277791,-0.494766,-0.154847,-2.052601,0.115069,-2.117177,1.30377,W
-1.19511,1.184801,0.308201,1.988721,-0.345276,-0.191073,-1.443056,-0.297238,-0.095353,0.114854,-0.603675,0.621841,0.703555,0.946608,-0.6954,-1.627795,U
1.187088,-1.399199,0.244131,1.292273,-1.045305,-0.681173,-0.618679,-0.064338,0.216215,0.444609,-0.765037,-1.645401,-1.713586,-1.087971,-0.432735,-0.525559,X
1.006941,0.672529,0.747996,0.682373,-1.034379,-0.466664,-0.251689,-0.232796,-0.81146,-0.382333,-0.765566,0.644989,0.24693,-0.782108,-0.613395,-2.193996,K
0.76704,0.792316,0.436109,0.161091,-0.939345,-0.217361,2.123018,0.251038,-1.374227,-0.437364,2.669603,1.27338,-0.594756,0.246797,-0.06,0.74477,A
1.14612,0.537527,-2.373173,-1.045588,-0.806872,-0.610011,0.632428,0.867858,-0.185826,2.162304,0.376454,-0.518886,1.00031,-1.055488,-2.250091,-0.571847,M
0.243781,0.298786,-0.900489,-0.36502,0.470407,0.689643,-1.355018,0.601035,0.760937,0.154395,1.014687,0.626976,0.917543,0.525524,-0.015334,-0.341009,H
0.64386,-1.37322,-0.320151,0.280123,-0.393866,-0.077347,-1.950006,-2.057807,0.43064,0.224514,0.456273,0.713246,-0.507001,0.19401,1.44478,-0.236664,G
-1.497878,-0.322943,-1.185261,-1.362434,1.078508,0.479332,-1.5769,1.170288,0.617381,1.191001,0.649046,-0.741771,1.735214,-0.007734,-0.605944,0.816074,H
0.311532,1.951823,-0.754523,-1.044941,-0.273797,0.2925,0.207829,0.265909,-0.556477,0.47735,-2.047141,-0.435255,0.417208,-1.044003,-0.966844,-1.249237,N
-0.831713,1.307173,-0.452932,0.865168,0.450669,-0.15939,-0.95543,-0.341245,-0.324227,-0.7073,-0.793051,0.41123,0.954574,1.033073,-0.169564,-1.222324,U
0.285902,-2.355972,0.117514,1.621232,-0.001425,1.099275,0.610586,0.224496,-0.017419,-0.216276,-0.086723,-0.411193,-0.774917,1.055893,0.718394,-0.596378,S
0.007854,0.149126,0.207906,0.409652,-2.151971,0.365373,-2.341625,-2.195206,-0.340689,-0.038427,-1.147405,0.942022,-1.182811,0.228664,0.781606,0.722978,C
-0.276898,0.988383,1.892325,-0.67943,-1.046364,0.784942,-0.832011,-2.460875,1.339516,1.912114,0.403405,-0.88029,0.070625,1.835589,-1.532575,-0.401999,N
-0.774929,2.85293,1.147155,-1.900216,0.534435,0.982731,-0.574236,3.045053,1.322607,1.628214,-0.239822,0.519894,-0.577195,-1.596569,2.823522,0.265995,T
0.729676,0.335187,0.333991,-0.332835,0.981095,-0.211886,-1.627003,1.562893,0.697386,0.481529,-0.811577,0.65568,-0.398329,0.524262,0.992699,-0.319265,T
-1.108125,-0.32536,-2.30118,-2.19536,-1.245313,-0.921828,-0.563544,-0.104274,0.648961,1.051617,-0.904441,-0.722461,-0.083566,-0.860482,-2.309012,0.107877,M
-0.269137,0.394499,0.379632,-0.329674,-0.317585,-1.142048,-0.464151,1.105402,-1.631774,1.236528,0.730385,-0.750165,1.318895,-0.765301,1.919082,0.942984,J
-0.442558,1.811101,-0.238966,0.746392,0.14377,-0.508554,0.078535,-0.631063,-1.316155,0.54215,0.245541,2.269692,2.032251,-0.145601,-0.099962,0.135097,J
0.26941,0.365541,-0.302094,-0.841,-1.400089,-0.2569,-0.013365,0.020507,0.829042,0.181421,0.052808,-0.216095,-0.408832,-0.057516,-1.18284,-0.123008,N
-0.363416,2.537638,1.56905,-0.863681,0.288617,0.944495,-1.044028,2.653615,1.07144,1.386658,-0.744914,0.819663,-1.111673,-2.039599,0.752516,1.66213,T
-1.401151,-0.058227,1.148508,0.044909,1.080436,-0.970628,-0.091821,0.644616,0.246722,0.097143,0.218394,-0.230899,-1.564937,0.12179,-0.090046,-1.864659,V
-1.987364,0.210715,1.084358,0.566309,0.172912,-1.384849,-0.684461,1.615338,0.096514,-0.341169,-0.641282,0.54386,0.94616,1.826806,-0.059075,-0.32989,T
-0.517189,0.229146,0.056617,0.265209,-0.097232,0.089999,-0.696865,1.078421,-0.58935,-0.516493,0.300175,-0.147781,-0.356976,-0.690027,0.241044,2.738552,I
0.220974,-0.016648,-0.564781,0.785721,-0.295862,0.393781,-1.743881,-1.493112,0.896476,-0.31305,0.505816,1.973923,-1.519351,-0.6426,0.310942,1.831635,C
1.58972,0.078999,-0.826651,1.498693,0.436809,-0.569044,-0.344011,-1.032151,-0.000036,-0.610528,-0.926667,1.774355,0.180155,0.661379,-0.036984,-0.730336,C
-0.848118,1.563286,-0.334043,0.504491,-0.472262,0.821684,0.298816,-0.102773,-0.303238,1.670563,0.093614,-0.383649,0.10522,-0.903573,-2.882303,1.464235,M
0.440341,-1.854723,-0.432202,2.050103,0.039026,-0.031887,-0.940498,-0.288296,-0.501704,0.656001,-1.042601,-1.1907,0.353208,-1.283772,1.774555,0.157033,Z
1.020098,0.894632,0.662964,-1.194953,0.852909,0.19577,0.103925,1.051746,-1.084107,-1.127637,-1.316698,0.241836,-0.799105,1.134268,1.215065,-0.397863,Y
-0.657102,-1.568825,-0.162236,2.35212,0.222692,0.057723,-1.467584,-0.074267,-0.325677,0.655443,-0.55076,-1.24219,-0.00269,-1.574061,1.579355,0.438768,Z
-0.163385,-0.35644,-0.198646,-2.053092,0.450193,-0.883684,-0.094621,1.165514,-0.107448,0.944311,-0.182227,-0.14617,-2.378597,0.335003,0.222528,0.636013,W
0.312863,0.450873,-1.006118,0.514405,-0.59653,0.341341,-2.118715,-1.98261,0.4824,0.40886,-0.497906,0.346833,-0.765872,-0.120666,2.28391,-0.625701,C
-0.398294,-0.039908,-1.092477,0.534202,-0.083547,0.234094,-1.167596,-0.012382,-0.058259,-0.386824,0.837295,-0.264814,-0.154433,1.422598,0.685939,-0.583633,G
-0.965114,-1.921681,-0.279564,-0.784678,0.81064,-1.060755,1.738479,-1.179511,-1.272776,0.296346,0.592834,-0.475698,0.119203,-0.60851,1.658294,0.874321,I
0.675428,-1.360279,0.081349,0.434411,-0.100099,0.695049,0.733071,0.183661,-0.019399,0.30095,-0.406082,-0.752063,1.018192,-0.030152,0.241899,-0.624581,B
-0.292596,-1.174957,0.209808,0.285439,0.003724,-0.058139,-0.862807,1.040317,-0.105856,-0.157412,0.587372,-1.226568,-0.570316,-0.697033,0.08076,0.105331,X
0.100091,1.140442,-3.179574,-1.635104,-0.068915,-0.653625,-0.232008,1.198456,0.652804,1.474653,0.666103,-0.480854,1.647479,-1.08948,-2.421823,0.471643,M
-1.921277,-2.434931,0.399326,-0.191882,2.281364,0.617879,0.410248,0.083421,-1.311226,-0.701995,2.339312,0.628173,-0.438037,-0.795649,0.667337,-0.601667,Q
1.343753,-0.54211,0.008131,0.3736,-0.770815,0.381436,-1.03844,-1.163953,-0.18488,-0.692069,-0.002633,0.863502,-0.88763,0.580707,-0.498572,0.167752,G
1.126799,0.046853,0.503885,0.356571,-0.297465,-0.894255,-0.086371,-0.269695,-0.258987,0.259879,0.527404,0.31336,-0.009666,-1.407441,-1.134861,-0.155206,H
0.807248,0.321595,0.533153,0.665339,-1.7576,-0.718701,0.501397,1.348989,2.60942,1.106535,0.904645,0.09499,-0.822806,-0.492088,0.250228,-1.19279,Z
-0.482534,-0.172575,-0.551757,-0.442305,0.406066,0.412438,-1.050266,-0.548277,-0.074472,-0.429094,0.473849,-0.8604,0.037681,-0.196217,-0.658169,-0.180433,L
-1.116029,2.516551,-0.829136,1.707826,0.223324,0.852974,-0.212961,-0.604612,0.094371,-0.894209,-0.735787,1.993129,-0.059214,-0.173619,0.201225,-0.180191,C
-1.916538,1.105061,0.677961,-0.980747,0.58622,-0.414734,-0.430258,0.524318,-0.778116,-0.642082,-1.68554,-0.433396,-0.861955,0.447249,-0.276491,-0.194098,V
0.026987,-0.528767,0.313735,0.15007,-0.349031,0.410902,-0.48953,-0.985391,0.325145,1.707933,-0.311353,-1.348622,0.309145,0.44203,1.233094,-0.215802,O
-1.015241,0.286383,-0.910628,0.003143,1.376368,1.614774,1.05018,0.087168,-0.357768,-1.279139,-0.529581,0.373144,0.881151,0.509044,0.831626,0.355738,G
0.969848,-0.54908,-0.499672,1.115515,0.651512,-1.09673,-0.303466,-0.844141,-0.186965,-0.359167,-0.62998,1.667156,-0.075523,1.12055,-0.18923,0.566866,C
-2.546699,-0.942925,1.478805,-0.897507,0.611889,-2.533031,1.098906,-1.199337,0.631595,-0.338597,0.298832,-0.266208,-0.051879,-0.803646,-0.106365,-0.478315,P
0.705626,0.165646,0.2027,-0.432005,-0.012601,0.523845,0.807357,0.249842,0.9037,-0.846443,0.179502,1.617629,-1.513762,-0.056586,-0.189537,0.663864,Q
0.228584,0.527268,-0.84204,1.300137,-1.488258,1.746181,1.644012,0.28189,0.318651,-1.100419,-0.02194,0.917922,-0.960315,-1.287542,-0.397626,-1.547468,X
0.611626,0.328255,1.07094,-1.123592,-1.923495,-1.956291,-0.557642,-0.575973,-1.180657,1.29894,-0.782992,-1.002438,0.17296,0.109365,-0.301558,-1.873417,N
0.101318,-0.632291,1.491708,0.462252,-1.076075,0.548455,-0.427649,-1.194502,-0.209915,0.64795,-0.341053,-1.759785,0.408551,0.510871,-0.78924,0.796733,O
0.693428,-0.996222,0.221084,0.974206,0.549846,0.0254,-1.363282,-1.213895,0.59866,0.826333,0.209268,-2.727006,0.220895,0.131983,0.141747,-0.122312,D
-0.617161,-0.528804,-2.414868,-0.884817,-1.176511,0.145485,1.0405,0.576543,0.673803,-1.030486,-0.399003,-0.64117,-0.145564,0.048732,0.162092,0.694274,K
0.559929,0.770708,0.104906,-0.010034,0.675527,-0.586435,-0.101533,-0.605684,-1.117277,0.158397,-0.739885,0.500334,-0.168878,-0.709694,-1.432333,-0.88587,N
-0.767513,-1.051193,-1.413966,0.009814,-0.07012,-1.704224,1.770228,-1.718658,0.203582,-0.025676,-0.67674,-0.612728,-0.854122,0.544451,0.851071,0.717533,O
0.684185,0.119012,0.298602,-0.385573,-0.371601,1.835077,0.273494,0.493642,0.510208,0.372847,-0.241838,-0.025794,-0.671506,0.036085,0.246999,-0.034449,Q
1.065327,-0.556446,0.297314,0.217158,0.071814,0.116688,0.353519,-0.457416,-0.052688,-0.930073,0.675132,0.045144,-1.656562,0.290977,-0.01512,0.240578,G
0.640533,0.808751,1.832113,-1.014013,-0.307556,0.932663,0.020515,1.380723,-1.713206,-0.065662,-1.777566,0.272268,-1.351308,1.144757,0.513585,0.852506,Y
-1.192929,0.279939,-0.008354,1.163218,-0.944041,-0.299651,0.427564,-0.821692,0.469407,1.010232,0.745164,1.146213,0.338802,1.292708,0.249567,-0.371993,O
-0.717951,0.133088,0.411332,1.635462,1.330515,-1.411577,-0.145741,0.473092,-0.234811,-0.655449,-1.684682,0.292528,0.121926,0.6745,-0.767377,0.125762,Y
0.811479,-0.277926,-0.608697,0.799314,0.142348,-0.135418,-0.608025,-0.082588,-1.088339,-0.36426,-0.747356,0.675115,0.389567,-0.660183,-0.408359,0.217738,E
1.740082,-0.731371,-0.746549,0.468603,0.447641,-0.261155,-0.023907,-0.534986,-1.101298,-0.492685,-1.037883,0.030836,-0.497536,-1.026694,-0.132612,0.719316,E
0.707605,-0.342102,-0.586053,0.646091,0.828022,0.608085,-1.639733,-1.189472,0.93371,-0.051354,0.240221,1.899768,-1.128979,-0.121328,0.719878,-0.255084,C
-0.389723,0.143256,0.857899,-0.806916,1.139701,0.274847,-1.688907,2.317441,0.952314,1.358845,0.259367,0.969843,-1.500803,0.058289,0.577146,0.641118,T
-0.652038,0.97509,-0.742022,0.492125,0.190267,0.012834,0.00351,-0.366622,-0.335435,1.817558,0.245882,-0.904777,-0.633399,-0.869276,-2.245805,0.301411,M
-0.500233,-1.096337,1.38007,2.173891,-2.421163,1.876177,-1.214201,-0.197971,-0.616807,-0.600996,-0.301912,-0.130906,-0.802588,0.547722,0.084514,0.420203,S
0.906987,-0.060542,0.517635,-0.466731,-0.86668,-0.384318,-0.58218,0.244645,-1.314444,0.620718,-0.964524,-0.740247,0.348548,-1.223602,0.941552,-1.541215,X
